Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1297673134234128384,RT @SteveHiltonx : ???? ALSO: first details of Republican policy platform EXCLUSIVE tonight Trump 2nd Term Agenda 9pm don't miss it! https://t.co/E98Zgu6l6v,Donald J. Trump,realDonaldTrump,2020-08-23T23:12:39.000Z,Sun Aug 23 23:12:39 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://twitter.com/NextRevFNC/status/1297562839637544965 ,0,0,,,,,
1297648011565240321,RT @WhiteHouse : LIVE: President @realDonaldTrump holds a news conference https://t.co/BvYoN0T57c,Donald J. Trump,realDonaldTrump,2020-08-23T21:32:49.000Z,Sun Aug 23 21:32:49 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://www.pscp.tv/w/chGGPzFxTFFHVnJ5UkFKRUp8MUJSSmpZV3dtYmpHd3ipnNfg0aynuzsw34lr-hwHOVSyhO742SB-EtoE0czy ,0,1,,,,,
1297605856712970246,"Actually, I think I’m leading in the Polls!  @FoxNews @OANN",Donald J. Trump,realDonaldTrump,2020-08-23T18:45:19.000Z,Sun Aug 23 18:45:19 +0000 2020,179244,30411,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,2,,,,,
1297604008832573444,"Chris Wallace “forgot” to ask a very weak and pathetic Schumer puppet, Senator Chrisie Coons, why Biden fought me when I put an extremely early BAN on people coming into our Country from heavily infected China. Biden later admitted I was right! But why no question?",Donald J. Trump,realDonaldTrump,2020-08-23T18:37:58.000Z,Sun Aug 23 18:37:58 +0000 2020,126011,30394,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1297601762384371719,"“Next we’ll turn to people of the Biden inner circle”, said by Chris Wallace of @FoxNews after unsuccessfully GRILLING Mark Meadows. Then all softball questions to a group of Biden lightweights, including Senator Chris Coons of Delaware.",Donald J. Trump,realDonaldTrump,2020-08-23T18:29:03.000Z,Sun Aug 23 18:29:03 +0000 2020,75834,19599,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,,,,
1297587881607864326,Important White House News Conference at 5:30 (sharp) today. Very good news!,Donald J. Trump,realDonaldTrump,2020-08-23T17:33:53.000Z,Sun Aug 23 17:33:53 +0000 2020,182314,36251,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1297531229546455046,"Happy Sunday! We want GOD! 
https://t.co/RsBkSEmJEi",Donald J. Trump,realDonaldTrump,2020-08-23T13:48:46.000Z,Sun Aug 23 13:48:46 +0000 2020,128804,32406,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://youtu.be/OEUDMdE5nuQ ,0,0,,,,,
1297521970813317121,"Two Democrat Caucus Meetings removed “UNDER GOD” from the Pledge of Allegiance. It sounded not only strange, but terrible. That’s where they’re coming from!",Donald J. Trump,realDonaldTrump,2020-08-23T13:11:59.000Z,Sun Aug 23 13:11:59 +0000 2020,183695,50272,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1297507346705522689,"These riots are an antigovernment movement from the Left that are all in Democrat run cities. The mayors have got to let their police do what they know how to do. Would be very easy to suppress or, call in the Federal Government. We will solve problem fast! @foxandfriends",Donald J. Trump,realDonaldTrump,2020-08-23T12:13:52.000Z,Sun Aug 23 12:13:52 +0000 2020,125367,31345,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,,,,
1297495295266357248,"So now the Democrats are using Mail Drop Boxes, which are a voter security disaster. Among other things, they make it possible for a person to vote multiple times. Also, who controls them, are they placed in Republican or Democrat areas? They are not Covid sanitized. A big fraud!",Donald J. Trump,realDonaldTrump,2020-08-23T11:25:59.000Z,Sun Aug 23 11:25:59 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1297344504111017989,"Now they’re trying to deny this, but they can’t! https://t.co/vNW3I3pPNK",Donald J. Trump,realDonaldTrump,2020-08-23T01:26:47.000Z,Sun Aug 23 01:26:47 +0000 2020,129554,48757,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/steveguest/status/1297183790729699334 ,0,0,,,,,
1297331615564259328,".@LouDobbs wrote a great new book, “The Trump Century, How Our President Changed the Course of History Forever”. Strongly recommended...A special guy! https://t.co/ytLH14Thkr",Donald J. Trump,realDonaldTrump,2020-08-23T00:35:35.000Z,Sun Aug 23 00:35:35 +0000 2020,53616,14047,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,http://THETRUMPCENTURY.COM ,0,1,,,,,
1297329827859632130,"A “Favored Nations Clause” against Big Pharma, which I signed last week, means that the USA gets a price on Prescription Drugs that matches the price of the Country that pays the lowest price anywhere in the World. 50%, 60%, maybe 70% reduction. No other President would do this!",Donald J. Trump,realDonaldTrump,2020-08-23T00:28:28.000Z,Sun Aug 23 00:28:28 +0000 2020,163298,45067,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1297305569758511105,Will be interviewed by @SteveHiltonx on @FoxNews. 9:00 P.M. Sunday Night. Enjoy!,Donald J. Trump,realDonaldTrump,2020-08-22T22:52:05.000Z,Sat Aug 22 22:52:05 +0000 2020,72565,15452,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,2,,,,,
1297296779520745476,"Despite biggest ever job gains and a V shaped recovery, Joe Biden said, “I would shut it down”, referring to our Country. He has no clue!",Donald J. Trump,realDonaldTrump,2020-08-22T22:17:09.000Z,Sat Aug 22 22:17:09 +0000 2020,183254,39316,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1297294768725204993,RT @MrMichaelBurkes : The Trumps are the greatest thing to ever happen to America!,Donald J. Trump,realDonaldTrump,2020-08-22T22:09:10.000Z,Sat Aug 22 22:09:10 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1297294362469191681,Terrible! https://t.co/pzCR7ctciz,Donald J. Trump,realDonaldTrump,2020-08-22T22:07:33.000Z,Sat Aug 22 22:07:33 +0000 2020,61951,17423,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/CableNewsWatch/status/1297154577821609984 ,0,0,,,,,
1297293915406643204,"RT @jsolomonReports : First lady Melanie Trump unveils restoration of Rose Garden, where she’ll give GOP convention speech Tuesday | Just The News https://t.co/1EV5q3fFFq",Donald J. Trump,realDonaldTrump,2020-08-22T22:05:46.000Z,Sat Aug 22 22:05:46 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://justthenews.com/government/white-house/first-lady-unveils-restoration-rose-garden-where-shell-give-gop-convention ,0,0,,,,,
1297293860754817024,We did Criminal Justice Reform without many politically motivated Democrats. The Black &amp; Hispanic community will remember this on November 3rd. https://t.co/kGHQdIfObo,Donald J. Trump,realDonaldTrump,2020-08-22T22:05:33.000Z,Sat Aug 22 22:05:33 +0000 2020,55441,19177,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/carriesheffield/status/1294643020269334529 ,0,0,,,,,
1297291230662057984,RT @FLOTUS : Excited to honor history &amp; celebrate the future in our beautiful @WhiteHouse Rose Garden this evening. Thank you to all who helped renew this iconic &amp; truly gorgeous space. https://t.co/ggiqLkdGbw,Donald J. Trump,realDonaldTrump,2020-08-22T21:55:06.000Z,Sat Aug 22 21:55:06 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,1,photo,https://pbs.twimg.com/media/EgCkLVeWoAAxSLF.jpg,https://pbs.twimg.com/media/EgCkLVeWsAA1JmJ.jpg,https://pbs.twimg.com/media/EgCkLVgWAAIcTWv.jpg,https://pbs.twimg.com/media/EgCkLWSWoAEAuI8.jpg
1297275241203458048,....that they are trying to pull off in violation of everything that our Country stands for. Vote NO to the Pelosi/ Schumer money wasting HOAX which is taking place now. Then fight the $51 million unasked for Ballots. Only ABSENTEE BALLOTS are acceptable!,Donald J. Trump,realDonaldTrump,2020-08-22T20:51:34.000Z,Sat Aug 22 20:51:34 +0000 2020,72261,20427,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,,,,,
1297275235432005632,"Representatives of the Post Office have repeatedly stated that they DO NOT NEED MONEY, and will not make changes. This is all another HOAX by the Democrats to give 25 Billion unneeded dollars for political purposes,  without talking about the Universal Mail-In Ballot Scam....",Donald J. Trump,realDonaldTrump,2020-08-22T20:51:32.000Z,Sat Aug 22 20:51:32 +0000 2020,111003,34285,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1297242249999405060,"RT @NextRevFNC : WATCH: President @realDonaldTrump previews the upcoming RNC as ""uplifting and positive"" - catch his full conversation with @SteveHiltonx  tomorrow at 9PM ET on @FoxNews! #NextRevFNC https://t.co/vM3p7I7s4a",Donald J. Trump,realDonaldTrump,2020-08-22T18:40:28.000Z,Sat Aug 22 18:40:28 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,1,3,video,https://video.twimg.com/amplify_video/1296928392659513344/vid/1280x720/kH1QaeqoxQYjwy0p.mp4?tag=13,,,
1297152619526393856,In New Jersey they want you to certify that you asked for the Universal Mail-In Ballot that they sent you. But you never asked for it. Disaster in the wings!,Donald J. Trump,realDonaldTrump,2020-08-22T12:44:19.000Z,Sat Aug 22 12:44:19 +0000 2020,127705,31212,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1297148038385991680,Many doctors and studies disagree with this! https://t.co/fpLVJZMvHS,Donald J. Trump,realDonaldTrump,2020-08-22T12:26:06.000Z,Sat Aug 22 12:26:06 +0000 2020,102141,34383,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/TwitterMoments/status/1272578311097548802 ,0,0,,,,,
1297140784806887427,"RT @CGH54 : Trey Gowdy: #Brennan was either #inaccurate or #incompetent!"" | Opinion - Conservative | Before It's News https://t.co/FlhieRKfjD",Donald J. Trump,realDonaldTrump,2020-08-22T11:57:17.000Z,Sat Aug 22 11:57:17 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://beforeitsnews.com/opinion-conservative/2020/08/trey-gowdy-brennan-was-either-inaccurate-or-incompetent-3539246.html ,3,0,,,,,
1297138862108663808,"The deep state, or whoever, over at the FDA is making it very difficult for drug companies to get people in order to test the vaccines and therapeutics. Obviously, they are hoping to delay the answer until after November 3rd. Must focus on speed, and saving lives! @SteveFDA",Donald J. Trump,realDonaldTrump,2020-08-22T11:49:39.000Z,Sat Aug 22 11:49:39 +0000 2020,102641,30526,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,,,,
1297138033918173184,"Why would Suburban Women vote for Biden and the Democrats when Democrat run cities are now rampant with crime (and they aren’t asking the Federal Government for help) which could easily spread to the suburbs, and they will reconstitute, on steroids, their low income suburbs plan!",Donald J. Trump,realDonaldTrump,2020-08-22T11:46:21.000Z,Sat Aug 22 11:46:21 +0000 2020,103556,26458,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1297135664069214208,"Biden and the Democrats have greatly disrespected the Great State of Wisconsin by not even paying a small visit to Milwaukee, the designated site of the DNC. The State &amp; City worked very hard to make sure things would be good. Not nice. Vote Trump Wisconsin!",Donald J. Trump,realDonaldTrump,2020-08-22T11:36:56.000Z,Sat Aug 22 11:36:56 +0000 2020,104170,24910,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1297132096448864258,"The Democrats took the word GOD out of the Pledge of Allegiance at the Democrat National Convention. At first I thought they made a mistake, but it wasn’t. It was done on purpose. Remember Evangelical Christians, and ALL, this is where they are coming from-it’s done. Vote Nov 3!",Donald J. Trump,realDonaldTrump,2020-08-22T11:22:45.000Z,Sat Aug 22 11:22:45 +0000 2020,234178,70549,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1297130026857627649,"Another bad night of Rioting in Portland, Oregon. A small number of Federal troops there to protect courthouse and other Federal property only (great job!). Wanting to be asked by City &amp; State to STOP THE RIOTS. Would bring in National Guard, end problem immediately. ASK!",Donald J. Trump,realDonaldTrump,2020-08-22T11:14:32.000Z,Sat Aug 22 11:14:32 +0000 2020,106389,27757,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1296944031264649216,"Robert, I Love You. Rest In Peace!",Donald J. Trump,realDonaldTrump,2020-08-21T22:55:27.000Z,Fri Aug 21 22:55:27 +0000 2020,504152,55987,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1296836836652986374,RT @WhiteHouse : LIVE: POTUS remarks at the 2020 Council for National Policy Meeting https://t.co/s7Z8nGmhaI,Donald J. Trump,realDonaldTrump,2020-08-21T15:49:30.000Z,Fri Aug 21 15:49:30 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://www.pscp.tv/w/cg6TATFxTFFHVnJ5UkFKRUp8MVlxR29Sa1ZaRUVLduehZxQLVPCfFG3ayDAm4CW2khrb9EmNcwdyO7QnS07n ,0,0,,,,,
1296832326085869568,https://t.co/4V7nu5ySxv,Donald J. Trump,realDonaldTrump,2020-08-21T15:31:35.000Z,Fri Aug 21 15:31:35 +0000 2020,82644,28707,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,video,https://video.twimg.com/amplify_video/1292482066819567617/vid/640x360/NlC0-nnSU1QO-bad.mp4?tag=13,,,
1296801440648830976,https://t.co/4xmC4xKWjm,Donald J. Trump,realDonaldTrump,2020-08-21T13:28:51.000Z,Fri Aug 21 13:28:51 +0000 2020,136578,44769,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,video,https://video.twimg.com/ext_tw_video/1296643011514978307/pu/vid/480x270/wsIo6mki4KsQfruc.mp4?tag=10,,,
1296645798952869889,RT @realDonaldTrump : THANK YOU! #MAGA https://t.co/kgLSsAgZmR,Donald J. Trump,realDonaldTrump,2020-08-21T03:10:23.000Z,Fri Aug 21 03:10:23 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,1,0,photo,https://pbs.twimg.com/media/Ef30jZdWoAARM35.jpg,,,
1296645682875506688,"In 47 years, Joe did none of the things of which he now speaks. He will never change, just words!",Donald J. Trump,realDonaldTrump,2020-08-21T03:09:55.000Z,Fri Aug 21 03:09:55 +0000 2020,308510,64108,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1296644077690261507,RT @realDonaldTrump : THANK YOU PENNSYLVANIA! #MAGA https://t.co/5BfdRyDD6a,Donald J. Trump,realDonaldTrump,2020-08-21T03:03:33.000Z,Fri Aug 21 03:03:33 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,1,0,video,https://video.twimg.com/ext_tw_video/1296553853253492738/pu/vid/640x360/f27YPOyeA_GlRBut.mp4?tag=10,,,
1296638448133115906,https://t.co/APc4Cye6Ud,Donald J. Trump,realDonaldTrump,2020-08-21T02:41:11.000Z,Fri Aug 21 02:41:11 +0000 2020,52401,14499,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,video,https://video.twimg.com/amplify_video/1296631649439043584/vid/480x270/G2z5GDxxBVlObbUj.mp4?tag=13,,,
1296638316281044992,96% Approval Rating in the Republican Party. 51% Approval Rating overall in the Rasmussen Poll. Thank you!,Donald J. Trump,realDonaldTrump,2020-08-21T02:40:39.000Z,Fri Aug 21 02:40:39 +0000 2020,187049,33321,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1296636041017925633,"After the worst debate performance in the history of politics, Michael Bloomberg, commonly known as Mini Mike, is trying to make a comeback by begging the Democrats for relevance. They treated him like a dog - and always will. Before politics, he said GREAT things about me!",Donald J. Trump,realDonaldTrump,2020-08-21T02:31:37.000Z,Fri Aug 21 02:31:37 +0000 2020,106244,21420,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1296610840033087488,Will be interviewed by @seanhannity tonight at 9:00 P.M. Enjoy!  @FoxNews,Donald J. Trump,realDonaldTrump,2020-08-21T00:51:28.000Z,Fri Aug 21 00:51:28 +0000 2020,71291,11501,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,2,,,,,
1296608655228502016,"To get into the Democrat National Convention, you must have an ID card with a picture...Yet the Democrats refuse to do this when it come to your very important VOTE! Gee, I wonder WHY???",Donald J. Trump,realDonaldTrump,2020-08-21T00:42:47.000Z,Fri Aug 21 00:42:47 +0000 2020,261664,74669,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1296606432746524674,"RT @marklevinshow : Rasmussen: Trump approval surges during DNC
https://t.co/99LsTEHSu1",Donald J. Trump,realDonaldTrump,2020-08-21T00:33:58.000Z,Fri Aug 21 00:33:58 +0000 2020,0,0,fr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://bongino.com/trump-approval-surges-during-dnc ,0,0,,,,,
1296604657477988352,RT @dbongino : ?????? https://t.co/IEOpjVQwyW,Donald J. Trump,realDonaldTrump,2020-08-21T00:26:54.000Z,Fri Aug 21 00:26:54 +0000 2020,0,0,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://twitter.com/DineshDSouza/status/1296557063452209152 ,0,0,,,,,
1296601698891374593,"They are sending out 51,000,000 Ballots to people who haven’t even requested a Ballot. Many of those people don’t even exist. They are trying to STEAL this election. This should not be allowed!",Donald J. Trump,realDonaldTrump,2020-08-21T00:15:09.000Z,Fri Aug 21 00:15:09 +0000 2020,199373,57914,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1296597150181330944,"The Democrats are demanding Mail-In Ballots because the enthusiasm meter for Slow Joe Biden is the lowest in recorded history, and they are concerned that very few people will turn out to vote. Instead, they will search &amp; find people, then “harvest” &amp; return Ballots. Not fair!",Donald J. Trump,realDonaldTrump,2020-08-20T23:57:04.000Z,Thu Aug 20 23:57:04 +0000 2020,107165,29218,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1296590565136621568,AMERICA FIRST! #MAGA https://t.co/Zt3I9RvMjX,Donald J. Trump,realDonaldTrump,2020-08-20T23:30:54.000Z,Thu Aug 20 23:30:54 +0000 2020,119770,42313,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",Tweet,,1,0,video,https://video.twimg.com/amplify_video/1296578180300656640/vid/480x270/BXmCPbZ6lRiRqc_D.mp4?tag=13,,,
1296589900804915202,"I STAND FOR LAW AND ORDER AND I TOOK ACTION! Operation LeGend has led to the arrest of over 1,000 criminals, including 90 killers, all while Sleepy Joe Biden and the Radical Left excuses violence and crime in their Democrat-run cities. I want safety &amp; security, Joe allows CRIME!",Donald J. Trump,realDonaldTrump,2020-08-20T23:28:16.000Z,Thu Aug 20 23:28:16 +0000 2020,144122,37565,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1296579488998928386,THANK YOU PENNSYLVANIA! #MAGA https://t.co/5BfdRyDD6a,Donald J. Trump,realDonaldTrump,2020-08-20T22:46:54.000Z,Thu Aug 20 22:46:54 +0000 2020,132005,33346,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,video,https://video.twimg.com/ext_tw_video/1296553853253492738/pu/vid/640x360/f27YPOyeA_GlRBut.mp4?tag=10,,,
1296560869589913601,"MAKE AMERICA GREAT AGAIN!
https://t.co/ZcvCqqitui",Donald J. Trump,realDonaldTrump,2020-08-20T21:32:54.000Z,Thu Aug 20 21:32:54 +0000 2020,84775,21909,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,video,https://video.twimg.com/amplify_video/1296545004131934208/vid/480x270/Fk844YL7VnzoY2tj.mp4?tag=13,,,
1296560623862480896,"RT @TeamTrump : President @realDonaldTrump: In Biden’s policy manifesto written with socialist Bernie Sanders, Biden pledges to OUTLAW American oil, coal, and natural gas https://t.co/QNg6LH1wC1",Donald J. Trump,realDonaldTrump,2020-08-20T21:31:56.000Z,Thu Aug 20 21:31:56 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,1,video,https://video.twimg.com/amplify_video/1296542798804652043/vid/480x270/3Trt2NLtlPA152F3.mp4?tag=13,,,
1296560569009360897,"RT @TeamTrump : President @realDonaldTrump: If you want a vision of your life under Joe Biden, imagine the smoldering ruins of Minneapolis, the violent anarchy of Portland and the bloodstained sidewalks of Chicago coming to every city and town in America https://t.co/Wcmfw2CQIN",Donald J. Trump,realDonaldTrump,2020-08-20T21:31:43.000Z,Thu Aug 20 21:31:43 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,1,video,https://video.twimg.com/amplify_video/1296534169670037506/pl/foJanfjlGAQNru_K.m3u8?tag=13,,,
1296560563581935616,"RT @TeamTrump : President @realDonaldTrump in #Pennsylvania: Joe Biden has pledged to hike taxes on Americans by $4 trillion, eviscerate the Second Amendment, expand sanctuary cities, and end fossil fuels https://t.co/SK3Jq6Dem6",Donald J. Trump,realDonaldTrump,2020-08-20T21:31:41.000Z,Thu Aug 20 21:31:41 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,1,1,video,https://video.twimg.com/amplify_video/1296534644347867136/vid/640x360/M8buOp5Gv-iZjE48.mp4?tag=13,,,
1296549364672999428,"RT @TeamTrump : WATCH: President Donald Trump in Old Forge, PA #Pennsylvania #TeamTrump 

Text TRUMP to 88022 https://t.co/tqie14OT2R",Donald J. Trump,realDonaldTrump,2020-08-20T20:47:11.000Z,Thu Aug 20 20:47:11 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://twitter.com/i/broadcasts/1djGXoAmqzdKZ ,2,0,,,,,
1296505726844665857,https://t.co/9ZPRTEBbHP https://t.co/Lw2KndUOJy,Donald J. Trump,realDonaldTrump,2020-08-20T17:53:47.000Z,Thu Aug 20 17:53:47 +0000 2020,45066,12677,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/WhiteHouse/status/1296466523742253058 ,0,0,video,https://video.twimg.com/ext_tw_video/1296505466139422723/pu/vid/640x360/B-0MS9FlUJ233T4J.mp4?tag=10,,,
1296503492555702273,"RT @nbc15_madison : Goodyear employee says new zero-tolerance policy, barring items like Blue Lives Matter, All Lives Matter, MAGA Attire, is discriminatory.  https://t.co/9UYeW8BqoL https://t.co/TUITFBGvk6",Donald J. Trump,realDonaldTrump,2020-08-20T17:44:55.000Z,Thu Aug 20 17:44:55 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://www.nbc15.com/2020/08/18/goodyear-employees-say-new-zero-tolerance-policy-is-discriminatory/ ,0,0,photo,https://pbs.twimg.com/media/EfuhEvwXkAQbJJr.jpg,,,
1296499048623546372,THANK YOU! #MAGA https://t.co/ZaN6exaryD,Donald J. Trump,realDonaldTrump,2020-08-20T17:27:15.000Z,Thu Aug 20 17:27:15 +0000 2020,55047,15381,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,video,https://video.twimg.com/ext_tw_video/1296498814434541569/pu/vid/480x270/TwLA2IFQUt3s9gkT.mp4?tag=10,,,
1296497545800187911,THANK YOU! #MAGA https://t.co/2iE2T0ZVwD,Donald J. Trump,realDonaldTrump,2020-08-20T17:21:17.000Z,Thu Aug 20 17:21:17 +0000 2020,74571,22597,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,video,https://video.twimg.com/ext_tw_video/1296497251414675456/pu/pl/wqGgzurjf0OgXnLE.m3u8?tag=10,,,
1296479214758170624,https://t.co/LpgMHl6iY9,Donald J. Trump,realDonaldTrump,2020-08-20T16:08:26.000Z,Thu Aug 20 16:08:26 +0000 2020,74559,22765,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,video,https://video.twimg.com/ext_tw_video/1296478900621639683/pu/vid/1280x720/CUfpkRgH-of7qZVb.mp4?tag=10,,,
1296471309480845313,THANK YOU DONNA! #MAGA https://t.co/egyshW7bOk,Donald J. Trump,realDonaldTrump,2020-08-20T15:37:02.000Z,Thu Aug 20 15:37:02 +0000 2020,78217,22339,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,video,https://video.twimg.com/ext_tw_video/1296470687041937408/pu/vid/640x360/hrygX16rms05Su25.mp4?tag=10,,,
1296461160502505472,THANK YOU! #MAGA https://t.co/kgLSsAgZmR,Donald J. Trump,realDonaldTrump,2020-08-20T14:56:42.000Z,Thu Aug 20 14:56:42 +0000 2020,180144,37100,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,photo,https://pbs.twimg.com/media/Ef30jZdWoAARM35.jpg,,,
